VM1_FULLVM1_MBB,,YES,261438599,0,306,2015-01-10 07:10:20.000000,0
VM1_FULLVM1_MBB,i032a056,YES,261435310,1,1,2015-01-10 07:10:20.000000,0
VM1_FULLVM1_MBB,,YES,1935605776,0,242,2015-01-10 07:06:30.000000,0
VM1_FULLVM1_MBB,i032a045,YES,1935603191,1,1,2015-01-10 07:06:30.000000,0
VM1_FULLVM1_MBB,,YES,1312085547,0,270,2015-01-10 07:00:03.000000,0
VM1_FULLVM1_MBB,i032aw000070,YES,1312082654,1,1,2015-01-10 07:00:03.000000,0
VM1_FULLVM1_MBB,,YES,163049682191,0,2446,2015-01-10 18:30:41.000000,0
VM1_FULLVM1_MBB,s032a055,YES,163049673806,1,1,2015-01-10 18:30:16.000000,0
VM1_FULLVM1_MBB,,YES,18455,0,4,2015-01-10 18:30:15.000000,0
VM1_FULLVM1_MBB,,YES,301463461,0,332,2015-01-10 18:28:46.000000,0
VM1_FULLVM1_MBB,i032a056,YES,301459886,1,1,2015-01-10 18:28:47.000000,0
VM1_FULLVM1_MBB,,YES,34666,0,10,2015-01-10 18:27:50.000000,0
VM1_FULLVM1_MBB,i032a055,YES,34633,1,1,2015-01-10 18:27:50.000000,0
VM1_FULLVM1_MBB,,YES,1609752413,0,616,2015-01-10 18:24:35.000000,0
VM1_FULLVM1_MBB,d032a056,YES,1609745714,1,1,2015-01-10 18:24:35.000000,0
VM1_FULLVM1_MBB,,YES,20240348126,0,1402,2015-01-10 18:00:55.000000,0
VM1_FULLVM1_MBB,d032a055,YES,20240332781,1,1,2015-01-10 18:00:55.000000,0
VM1_FULLVM1_MBB,,YES,0,2,5,2015-01-10 08:59:57.000000,1
VM1_FULLVM1_MBB,,YES,1392375018,0,482,2015-01-10 06:26:22.000000,0
VM1_FULLVM1_MBB,i098a075,YES,1392369793,1,1,2015-01-10 06:26:22.000000,0
VM1_FULLVM1_MBB,,YES,1184688028,0,316,2015-01-10 06:22:55.000000,0
VM1_FULLVM1_MBB,i032aw000030,YES,1184684629,1,1,2015-01-10 06:22:56.000000,0
VM1_FULLVM1_MBB,,YES,129980069,0,112,2015-01-10 06:24:59.000000,0
VM1_FULLVM1_MBB,i032aw000991,YES,129978914,1,1,2015-01-10 06:24:59.000000,0
VM1_FULLVM1_MBB,,YES,12623,0,6,2015-01-10 06:24:43.000000,0
VM1_FULLVM1_MBB,i032al000900,YES,12612,1,1,2015-01-10 06:24:43.000000,0
VM1_FULLVM1_MBB,,YES,1109976394,0,406,2015-01-10 06:19:44.000000,0
VM1_FULLVM1_MBB,i032p002,YES,1109972005,1,1,2015-01-10 06:19:44.000000,0
VM1_FULLVM1_MBB,,YES,1348470864,0,348,2015-01-10 06:19:24.000000,0
VM1_FULLVM1_MBB,i032p001,YES,1348467113,1,1,2015-01-10 06:19:25.000000,0
VM1_FULLVM1_MBB,,YES,5081937949,0,546,2015-01-10 06:01:06.000000,0
VM1_FULLVM1_MBB,i032a005,YES,5081932020,1,1,2015-01-10 06:01:07.000000,0
VM1_FULLVM1_MBB,,YES,3889730133,0,476,2015-01-10 06:10:44.000000,0
VM1_FULLVM1_MBB,i098a120,YES,3889724974,1,1,2015-01-10 06:10:45.000000,0
VM1_FULLVM1_MBB,,YES,5176661189,0,326,2015-01-10 05:58:54.000000,0
VM1_FULLVM1_MBB,i098a180,YES,5176657680,1,1,2015-01-10 05:58:54.000000,0
VM1_FULLVM1_MBB,,YES,1093898641,0,326,2015-01-10 06:06:21.000000,0
VM1_FULLVM1_MBB,i032mw000900,YES,1093895132,1,1,2015-01-10 06:06:22.000000,0
VM1_FULLVM1_MBB,,YES,3863656784,0,1155,2015-01-10 05:47:28.000000,0
VM1_FULLVM1_MBB,i032g050,YES,3863644222,1,1,2015-01-10 05:47:29.000000,0
VM1_FULLVM1_MBB,,YES,882584728,0,260,2015-01-10 05:57:27.000000,0
VM1_FULLVM1_MBB,i032a010,YES,882581945,1,1,2015-01-10 05:57:27.000000,0
VM1_FULLVM1_MBB,,YES,4211003789,0,510,2015-01-10 05:40:38.000000,0
VM1_FULLVM1_MBB,i098a005,YES,4210998256,1,1,2015-01-10 05:40:38.000000,0
VM1_FULLVM1_MBB,,YES,926642113,0,444,2015-01-10 05:54:05.000000,0
VM1_FULLVM1_MBB,i098a070,YES,926637306,1,1,2015-01-10 05:54:05.000000,0
VM1_FULLVM1_MBB,,YES,914989030,0,249,2015-01-10 05:51:55.000000,0
VM1_FULLVM1_MBB,i032al000800,YES,914986346,1,1,2015-01-10 05:51:55.000000,0
VM1_FULLVM1_MBB,,YES,5105081493,0,548,2015-01-10 05:40:04.000000,0
VM1_FULLVM1_MBB,i098a150,YES,5105075542,1,1,2015-01-10 05:40:04.000000,0
VM1_FULLVM1_MBB,,YES,2095729685,0,411,2015-01-10 05:41:56.000000,0
VM1_FULLVM1_MBB,,YES,2676342637,0,268,2015-01-10 07:01:45.000000,0
VM1_FULLVM1_MBB,i032a517,YES,2676339766,1,1,2015-01-10 07:01:46.000000,0
VM1_FULLVM1_MBB,,YES,9320577460,0,404,2015-01-10 06:36:27.000000,0
VM1_FULLVM1_MBB,i032aw000800,YES,9320573093,1,1,2015-01-10 06:36:27.000000,0
VM1_FULLVM1_MBB,,YES,640799264,0,181,2015-01-10 06:57:21.000000,0
VM1_FULLVM1_MBB,i032aw000055,YES,640797372,1,1,2015-01-10 06:57:21.000000,0
VM1_FULLVM1_MBB,,YES,1146435482,0,666,2015-01-10 06:51:59.000000,0
VM1_FULLVM1_MBB,i098a071,YES,1146428233,1,1,2015-01-10 06:52:00.000000,0
VM1_FULLVM1_MBB,,YES,285271991,0,195,2015-01-10 06:50:41.000000,0
VM1_FULLVM1_MBB,i032mw999001,YES,285269901,1,1,2015-01-10 06:50:41.000000,0
VM1_FULLVM1_MBB,,YES,2716447762,0,328,2015-01-10 06:44:59.000000,0
VM1_FULLVM1_MBB,i848a140,YES,2716444231,1,1,2015-01-10 06:45:00.000000,0
VM1_FULLVM1_MBB,i032aw000080,NO,0,1,0,2015-01-10 06:44:58.000000,1
VM1_FULLVM1_MBB,,YES,774799942,0,250,2015-01-10 06:43:01.000000,0
VM1_FULLVM1_MBB,i032m010,YES,774797269,1,1,2015-01-10 06:43:01.000000,0
VM1_FULLVM1_MBB,,YES,841728893,0,374,2015-01-10 06:40:58.000000,0
VM1_FULLVM1_MBB,i032a040,YES,841724856,1,1,2015-01-10 06:40:58.000000,0
VM1_FULLVM1_MBB,,YES,1340130245,0,434,2015-01-10 06:37:46.000000,0
VM1_FULLVM1_MBB,i098m504,YES,1340125548,1,1,2015-01-10 06:37:46.000000,0
VM1_FULLVM1_MBB,,YES,3219241473,0,207,2015-01-10 06:34:16.000000,0
VM1_FULLVM1_MBB,i032a044,YES,3219239251,1,1,2015-01-10 06:34:17.000000,0
VM1_FULLVM1_MBB,,YES,8853557654,0,940,2015-01-10 06:10:35.000000,0
VM1_FULLVM1_MBB,i032a921,YES,8853547391,1,1,2015-01-10 06:10:35.000000,0
VM1_FULLVM1_MBB,,YES,2769984465,0,913,2015-01-10 06:26:10.000000,0
VM1_FULLVM1_MBB,i032g052,YES,2769974565,1,1,2015-01-10 06:26:10.000000,0
VM1_FULLVM1_MBB,,YES,905747846,0,702,2015-01-10 06:30:54.000000,0
VM1_FULLVM1_MBB,i098a074,YES,905740201,1,1,2015-01-10 06:30:55.000000,0
VM1_FULLVM1_MBB,,YES,2102250210,0,134,2015-01-10 04:25:34.000000,0
VM1_FULLVM1_MBB,i0321304160332,YES,2102248813,1,1,2015-01-10 04:25:34.000000,0
VM1_FULLVM1_MBB,,YES,19186,0,4,2015-01-10 04:26:55.000000,0
VM1_FULLVM1_MBB,,YES,4640594238,0,330,2015-01-10 04:14:09.000000,0
VM1_FULLVM1_MBB,i032a140,YES,4640590685,1,1,2015-01-10 04:14:09.000000,0
VM1_FULLVM1_MBB,,YES,3488955257,0,516,2015-01-10 04:17:07.000000,0
VM1_FULLVM1_MBB,i098m502,YES,3488949658,1,1,2015-01-10 04:17:08.000000,0
VM1_FULLVM1_MBB,,YES,3970671414,0,312,2015-01-10 04:15:48.000000,0
VM1_FULLVM1_MBB,i032s906,YES,3970668059,1,1,2015-01-10 04:15:48.000000,0
VM1_FULLVM1_MBB,,YES,3286016518,0,492,2015-01-10 04:08:11.000000,0
VM1_FULLVM1_MBB,i098m501,YES,3286011183,1,1,2015-01-10 04:08:12.000000,0
VM1_FULLVM1_MBB,,YES,2071841286,0,194,2015-01-10 04:08:17.000000,0
VM1_FULLVM1_MBB,i0981304160364,YES,2071839229,1,1,2015-01-10 04:08:17.000000,0
VM1_FULLVM1_MBB,,YES,3564102242,0,465,2015-01-10 04:07:07.000000,0
VM1_FULLVM1_MBB,i032t098,YES,3564097182,1,1,2015-01-10 04:07:07.000000,0
VM1_FULLVM1_MBB,,YES,2238870211,0,144,2015-01-10 04:01:03.000000,0
VM1_FULLVM1_MBB,i032s907,YES,2238868704,1,1,2015-01-10 04:01:04.000000,0
VM1_FULLVM1_MBB,,YES,3162391857,0,712,2015-01-10 04:00:52.000000,0
VM1_FULLVM1_MBB,i032t150,YES,3162384102,1,1,2015-01-10 04:00:53.000000,0
VM1_FULLVM1_MBB,i032t002,YES,2095725219,1,1,2015-01-10 05:41:56.000000,0
VM1_FULLVM1_MBB,,YES,73223011745,0,1105,2015-01-10 04:01:39.000000,0
VM1_FULLVM1_MBB,i032t102,YES,73223017119,1,1,2015-01-10 04:01:00.000000,0
VM1_FULLVM1_MBB,,YES,2530497206,0,142,2015-01-10 05:25:10.000000,0
VM1_FULLVM1_MBB,i0981304160333,YES,2530495721,1,1,2015-01-10 05:25:09.000000,0
VM1_FULLVM1_MBB,,YES,5612763802,0,392,2015-01-10 05:29:35.000000,0
VM1_FULLVM1_MBB,i032a050,YES,5612759567,1,1,2015-01-10 05:29:36.000000,0
VM1_FULLVM1_MBB,,YES,2304296122,0,683,2015-01-10 05:23:07.000000,0
VM1_FULLVM1_MBB,i032c194,YES,2304288928,1,1,2015-01-10 05:23:07.000000,0
VM1_FULLVM1_MBB,,YES,4338450268,0,370,2015-01-10 05:22:05.000000,0
VM1_FULLVM1_MBB,i032m011,YES,4338446275,1,1,2015-01-10 05:22:06.000000,0
VM1_FULLVM1_MBB,,YES,2136263395,0,134,2015-01-10 05:11:25.000000,0
VM1_FULLVM1_MBB,i0321304160333,YES,2136261998,1,1,2015-01-10 05:11:25.000000,0
VM1_FULLVM1_MBB,,YES,2141239743,0,794,2015-01-10 05:18:57.000000,0
VM1_FULLVM1_MBB,i032mw000194,YES,2141231086,1,1,2015-01-10 05:18:58.000000,0
VM1_FULLVM1_MBB,,YES,17327633224,0,721,2015-01-10 05:01:54.000000,0
VM1_FULLVM1_MBB,i032g051,YES,17327625436,1,1,2015-01-10 05:01:54.000000,0
VM1_FULLVM1_MBB,,YES,3870680778,0,496,2015-01-10 05:13:06.000000,0
VM1_FULLVM1_MBB,i098a151,YES,3870675399,1,1,2015-01-10 05:13:07.000000,0
VM1_FULLVM1_MBB,,YES,22283513146,0,354,2015-01-10 04:47:00.000000,0
VM1_FULLVM1_MBB,i032aw000071,YES,22283527276,1,1,2015-01-10 04:46:40.000000,0
VM1_FULLVM1_MBB,,YES,2089051346,0,188,2015-01-10 04:56:17.000000,0
VM1_FULLVM1_MBB,i0321304160364,YES,2089049355,1,1,2015-01-10 04:56:18.000000,0
VM1_FULLVM1_MBB,,YES,1544936079,0,946,2015-01-10 04:58:50.000000,0
VM1_FULLVM1_MBB,i098a072,YES,1544925750,1,1,2015-01-10 04:58:50.000000,0
VM1_FULLVM1_MBB,,YES,2888995464,0,537,2015-01-10 04:54:04.000000,0
VM1_FULLVM1_MBB,i032b031,YES,2888989656,1,1,2015-01-10 04:54:04.000000,0
VM1_FULLVM1_MBB,,YES,2036141618,0,198,2015-01-10 04:40:28.000000,0
VM1_FULLVM1_MBB,i0981304160365,YES,2036139517,1,1,2015-01-10 04:40:28.000000,0
VM1_FULLVM1_MBB,,YES,2407006487,0,556,2015-01-10 04:49:48.000000,0
VM1_FULLVM1_MBB,i032a920,YES,2407000448,1,1,2015-01-10 04:49:48.000000,0
VM1_FULLVM1_MBB,,YES,4251037789,0,448,2015-01-10 04:43:16.000000,0
VM1_FULLVM1_MBB,i032m040,YES,4251032938,1,1,2015-01-10 04:43:16.000000,0
VM1_FULLVM1_MBB,,YES,17958,0,4,2015-01-10 04:46:39.000000,0
VM1_FULLVM1_MBB,,YES,25747397566,0,394,2015-01-10 04:27:15.000000,0
VM1_FULLVM1_MBB,i032a120,YES,25747412484,1,1,2015-01-10 04:26:56.000000,0
VM1_FULLVM1_MBB,,YES,14444078227,0,2919,2015-01-10 04:26:43.000000,0
VM1_FULLVM1_MBB,i032b042,YES,14444046305,1,1,2015-01-10 04:26:43.000000,0
VM1_FULLVM1_MBB,,YES,2199614580,0,204,2015-01-10 04:33:31.000000,0
VM1_FULLVM1_MBB,i0321304160365,YES,2199612413,1,1,2015-01-10 04:33:31.000000,0
VM1_FULLVM1_MBB,,YES,1488741404,0,128,2015-01-10 04:29:42.000000,0
VM1_FULLVM1_MBB,i0981304160332,YES,1488740073,1,1,2015-01-10 04:29:42.000000,0
VM1_FULLVM1_MBB,,YES,16908789764,0,958,2015-01-09 23:46:07.000000,0
VM1_FULLVM1_MBB,i098a071,YES,16908779303,1,1,2015-01-09 23:46:08.000000,0
VM1_FULLVM1_MBB,,YES,23038457228,0,361,2015-01-09 23:34:53.000000,0
VM1_FULLVM1_MBB,i032iw000080,YES,23038453312,1,1,2015-01-09 23:34:53.000000,0
VM1_FULLVM1_MBB,,YES,8138383685,0,556,2015-01-09 23:28:16.000000,0
VM1_FULLVM1_MBB,i032a090,YES,8138377646,1,1,2015-01-09 23:28:16.000000,0
VM1_FULLVM1_MBB,,YES,25146461445,0,476,2015-01-09 23:15:52.000000,0
VM1_FULLVM1_MBB,i032aw000070,YES,25146474374,1,1,2015-01-09 23:15:30.000000,0
VM1_FULLVM1_MBB,,YES,75228424050,0,2305,2015-01-25 02:50:05.000000,0
VM1_FULLVM1_MBB,i032s051,YES,75228398794,1,1,2015-01-25 02:50:06.000000,0
VM1_FULLVM1_MBB,,YES,71385290253,0,5571,2015-01-25 02:00:45.000000,0
VM1_FULLVM1_MBB,i032s010,YES,71385229071,1,1,2015-01-25 02:00:46.000000,0
VM1_FULLVM1_MBB,,YES,15931344852,0,1114,2015-01-24 18:44:59.000000,0
VM1_FULLVM1_MBB,s032a055,YES,15931332675,1,1,2015-01-24 18:44:59.000000,0
VM1_FULLVM1_MBB,,YES,5940254253,0,484,2015-01-24 18:39:01.000000,0
VM1_FULLVM1_MBB,i032a056,YES,5940249006,1,1,2015-01-24 18:39:01.000000,0
VM1_FULLVM1_MBB,,YES,14546444959,0,680,2015-01-24 18:21:47.000000,0
VM1_FULLVM1_MBB,i032a055,YES,14546437556,1,1,2015-01-24 18:21:47.000000,0
VM1_FULLVM1_MBB,,YES,1556423377,0,650,2015-01-24 18:16:50.000000,0
VM1_FULLVM1_MBB,d032a056,YES,1556416304,1,1,2015-01-24 18:16:50.000000,0
VM1_FULLVM1_MBB,,YES,12278166336,0,1248,2015-01-24 18:00:46.000000,0
VM1_FULLVM1_MBB,,YES,76701272296,0,2333,2015-01-25 04:31:26.000000,0
VM1_FULLVM1_MBB,d032a055,YES,12278152685,1,1,2015-01-24 18:00:46.000000,0
VM1_FULLVM1_MBB,d032s051,YES,76701246732,1,1,2015-01-25 04:31:26.000000,0
VM1_FULLVM1_MBB,,YES,98633083798,0,4487,2015-01-25 03:34:41.000000,0
VM1_FULLVM1_MBB,d032s010,YES,98633034540,1,1,2015-01-25 03:34:42.000000,0
VM1_FULLVM1_MBB,d032a055,YES,9526135774,1,1,2015-01-31 18:01:01.000000,0
VM1_FULLVM1_MBB,,YES,9526145707,0,910,2015-01-31 18:01:00.000000,0
VM1_FULLVM1_MBB,,YES,18099,0,4,2015-01-09 23:15:29.000000,0
VM1_FULLVM1_MBB,,YES,4405051214,0,255,2015-01-09 23:11:41.000000,0
VM1_FULLVM1_MBB,i032aw000055,YES,4405048508,1,1,2015-01-09 23:11:41.000000,0
VM1_FULLVM1_MBB,,YES,13561049948,0,696,2015-01-09 23:02:09.000000,0
VM1_FULLVM1_MBB,i032a006,YES,13561042369,1,1,2015-01-09 23:02:09.000000,0
VM1_FULLVM1_MBB,,YES,4456505994,0,257,2015-01-09 22:55:08.000000,0
VM1_FULLVM1_MBB,i032aw000200,YES,4456503266,1,1,2015-01-09 22:55:08.000000,0
VM1_FULLVM1_MBB,,YES,19338149855,0,297,2015-01-09 22:35:06.000000,0
VM1_FULLVM1_MBB,i032a044,YES,19338165387,1,1,2015-01-09 22:34:37.000000,0
VM1_FULLVM1_MBB,,YES,18755,0,4,2015-01-09 22:34:37.000000,0
VM1_FULLVM1_MBB,,YES,25119373964,0,396,2015-01-09 22:06:17.000000,0
VM1_FULLVM1_MBB,i032m010,YES,25119388020,1,1,2015-01-09 22:05:52.000000,0
VM1_FULLVM1_MBB,,YES,5749314679,0,881,2015-01-10 04:00:55.000000,0
VM1_FULLVM1_MBB,i032t101,YES,5749305043,1,1,2015-01-10 04:00:56.000000,0
VM1_FULLVM1_MBB,,YES,17485,0,4,2015-01-10 04:00:59.000000,0
VM1_FULLVM1_MBB,,YES,18346,0,4,2015-01-09 22:05:52.000000,0
VM1_FULLVM1_MBB,,YES,18937590238,0,297,2015-01-09 21:43:22.000000,0
VM1_FULLVM1_MBB,i032mw999001,YES,18937587026,1,1,2015-01-09 21:43:23.000000,0
VM1_FULLVM1_MBB,i032aw000080,NO,0,1,0,2015-01-09 21:42:55.000000,1
VM1_FULLVM1_MBB,d032a056,YES,1540006177,1,1,2015-01-31 18:14:37.000000,0
VM1_FULLVM1_MBB,,YES,1540013184,0,644,2015-01-31 18:14:37.000000,0
VM1_FULLVM1_MBB,i032a055,YES,7950262693,1,1,2015-01-31 18:19:48.000000,0
VM1_FULLVM1_MBB,,YES,21585660330,0,348,2015-01-10 00:05:49.000000,0
VM1_FULLVM1_MBB,i032mw999020,YES,21585656579,1,1,2015-01-10 00:05:49.000000,0
VM1_FULLVM1_MBB,,YES,993876933,0,428,2015-01-10 00:03:28.000000,0
VM1_FULLVM1_MBB,,YES,7950268996,0,580,2015-01-31 18:19:48.000000,0
